epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
29,,899,,0.04050370815621398,,,,,
29,,899,,,0.07972999412259592,0.40983236906951276,0.15367905925647432,0.43912096865782163,0.04499990734442608
29,,899,0.040396944029955986,,,,,,
,0.0001,900,,,,,,,
30,,929,,,0.07775279473974085,0.4378001485185934,0.15088271569342937,0.42571963999863777,0.04438193297409463
30,,929,0.04074949259718405,,,,,,
,0.0001,930,,,,,,,
31,,949,,0.04462955733754944,,,,,
31,,959,,,0.07950149019823143,0.40501109207300007,0.1532388780245177,0.43701508352097385,0.04460235537551115
31,,959,0.041432474382604535,,,,,,
,0.0001,960,,,,,,,
32,,989,,,0.07757342191040559,0.41950215861088136,0.15044007425111633,0.4224333001434948,0.04407225209529223
32,,989,0.03968339554384473,,,,,,
,0.0001,990,,,,,,,
33,,999,,0.045059889233984074,,,,,
33,,1019,,,0.07955971183378338,0.3951813199286371,0.15285053289762643,0.43650450784728395,0.04443863518313066
33,,1019,0.04175928933694315,,,,,,
,0.0001,1020,,,,,,,
34,,1049,,0.036482630216476915,,,,,
34,,1049,,,0.0774692975888816,0.417985860693924,0.14960230461414958,0.4232625928951217,0.04378676657179662
34,,1049,0.04055908854262303,,,,,,
,0.0001,1050,,,,,,,
35,,1079,,,0.07644346626090179,0.40555221050930457,0.1486062200579189,0.41238604115024846,0.04347452506620327
35,,1079,0.039401206179033914,,,,,,
,0.0001,1080,,,,,,,
36,,1099,,0.046948775219651274,,,,,
36,,1109,,,0.07725244906684489,0.39743255848695447,0.14939229687698008,0.4196916275178911,0.04356291614284724
36,,1109,0.04088010369698621,,,,,,
,0.0001,1110,,,,,,,
37,,1139,,,0.07604866001301751,0.4179882745291723,0.14753235484201022,0.411779610592987,0.04298868981743303
37,,1139,0.04002285255253658,,,,,,
,0.0001,1140,,,,,,,
38,,1149,,0.045523295979347254,,,,,
38,,1169,,,0.0777564270647779,0.40928021684800725,0.14991109413736622,0.42415494466129533,0.04354734794956123
38,,1169,0.04104217285898971,,,,,,
,0.0001,1170,,,,,,,
39,,1199,,0.04746576188497075,,,,,
39,,1199,,,0.07578576162766532,0.42361589794058413,0.14672980981690187,0.41181688506182396,0.042811414110802054
39,,1199,0.03985020790222916,,,,,,
,0.0001,1200,,,,,,,
40,,1229,,,0.07641023405903323,0.4141593754300628,0.14824997401726198,0.4146411523065407,0.042879411667406685
40,,1229,0.0406232591628987,,,,,,
,0.0001,1230,,,,,,,
41,,1249,,0.04285734230984622,,,,,
41,,1259,,,0.07547394988589977,0.43620183106849475,0.1460423137957273,0.40952074926527887,0.04266710819835023
41,,1259,0.041921113726575455,,,,,,
,0.0001,1260,,,,,,,
42,,1289,,,0.07642851601714479,0.408859023395518,0.1479044322613604,0.4145224814901758,0.04292779383902819
42,,1289,0.04033714110589261,,,,,,
,0.0001,1290,,,,,,,
43,,1299,,0.03358783802817925,,,,,
43,,1319,,,0.07488323087677178,0.422327732330454,0.14556537031752828,0.40422475273485414,0.042508292637425275
43,,1319,0.04022209923523665,,,,,,
,0.0001,1320,,,,,,,
44,,1349,,0.03917054631272384,,,,,
44,,1349,,,0.07449340819306384,0.4303025849750928,0.14450801437602023,0.40246201363623424,0.04246282568816736
44,,1349,0.0407539517313336,,,,,,
,0.0001,1350,,,,,,,
45,,1379,,,0.07601599924036516,0.4022808635877042,0.14714708332143103,0.4117179876510646,0.042790892348575145
45,,1379,0.040934561651950904,,,,,,
,0.0001,1380,,,,,,,
46,,1399,,0.040725174084722086,,,,,
46,,1409,,,0.07520655349681254,0.42247771401166356,0.14549870296820136,0.4077281498596243,0.04264469471367058
46,,1409,0.03977259433566467,,,,,,
,0.0001,1410,,,,,,,
47,,1439,,,0.07585862586856393,0.41166847596941314,0.1466681347029538,0.4116849223228825,0.04267455239919465
47,,1439,0.04048635389811487,,,,,,
,0.0001,1440,,,,,,,
48,,1449,,0.030454558733595653,,,,,
48,,1469,,,0.07515972811518844,0.4297376877235795,0.14518534400869945,0.4073850907360828,0.04279083264087349
48,,1469,0.038772677720219764,,,,,,
,0.0001,1470,,,,,,,
49,,1499,,0.03810355993874839,,,,,
49,,1499,,,0.0745678765401887,0.4191173140185441,0.14421747902887203,0.40348679653679675,0.04248441645801417
49,,1499,0.040103038518775724,,,,,,
